name,sc,origin
4d9r,None,antibody
7nd9,None,antibody
8xjk,    0.687,antibody
7su1,None,antibody
8vue,None,antibody
6vy5,None,antibody
8dkw,    0.639,antibody
8evg,    0.701,antibody
4kjw,    0.665,antibody
8fmz,    0.662,antibody
7vie,None,antibody
1a3l,None,antibody
7nd3,None,antibody
5iwl,None,antibody
7tgi,None,antibody
8udz,None,antibody
7te9,    0.565,antibody
7k8u,None,antibody
7uhz,    0.488,antibody
6ywd,    0.718,antibody
3ggw,None,antibody
7wou,None,antibody
4edx,    0.763,antibody
7fjc,None,antibody
7mrz,None,antibody
4ydv,None,antibody
8cy7,None,antibody
6jp7,None,antibody
8jj1,None,antibody
8bsf,None,antibody
6cuf,None,antibody
7vl9,    0.689,antibody
7vyt,None,antibody
6t3j,None,antibody
8rmk,None,antibody
8gy5,    0.726,antibody
7r87,    0.682,antibody
6huk,None,antibody
7whj,None,antibody
7qji,    0.699,antibody
8xsl,None,antibody
7w3z,    0.656,antibody
8f6f,None,antibody
8qot,None,antibody
8ftg,None,antibody
6mnr,None,antibody
7ul0,None,antibody
6c9u,None,antibody
7e8f,    0.544,antibody
3idi,None,antibody
7wz4,    0.582,antibody
7vaf,    0.658,antibody
6kn9,None,antibody
7uia,None,antibody
5dqd,None,antibody
6cbj,None,antibody
1clz,None,antibody
5kem,    0.596,antibody
6n51,None,antibody
6xzu,None,antibody
8ia7,    0.648,antibody
8wc8,    0.619,antibody
8saz,    0.445,antibody
5ldn,None,antibody
6ral,None,antibody
6sv2,None,antibody
7yh7,None,antibody
6xsn,None,antibody
8j7v,    0.730,antibody
8zqe,    0.659,antibody
6shg,None,antibody
3okn,None,antibody
7mkm,None,antibody
6o25,    0.738,antibody
6pv8,None,antibody
5zuf,    0.436,antibody
8vvk,    0.785,antibody
2yk1,None,antibody
8ty7,None,antibody
3whx,None,antibody
7d30,None,antibody
4dk6,    0.791,antibody
5igx,None,antibody
7wtj,    0.543,antibody
8h3c,None,antibody
7n64,None,antibody
6f5g,None,antibody
7wd0,None,antibody
7wnb,None,antibody
7lqv,None,antibody
6o8d,None,antibody
6vel,None,antibody
6otc,None,antibody
7tb8,None,antibody
7ew1,    0.576,antibody
7ldd,None,antibody
7pc2,None,antibody
2wzp,    0.785,antibody
6qig,None,antibody
8h64,None,antibody
7wrl,    0.588,antibody
7ey0,    0.704,antibody
7kde,None,antibody
7xst,None,antibody
8dmh,None,antibody
7p5w,    0.430,antibody
7aej,    0.553,antibody
1ken,None,antibody
1tji,None,antibody
7o2z,None,antibody
7a6e,None,antibody
4msw,None,antibody
3whe,None,antibody
7k9j,None,antibody
7m7g,    0.633,antibody
7v6n,None,antibody
6ocb,None,antibody
2r2h,None,antibody
7jv4,None,antibody
6ujb,None,antibody
7qt2,None,antibody
5i9q,None,antibody
8u4r,None,antibody
6b5p,None,antibody
6wzk,None,antibody
1qyg,None,antibody
8d1t,None,antibody
3kj4,None,antibody
5wn9,None,antibody
5w2b,    0.730,antibody
7my2,None,antibody
6pi7,None,antibody
7y12,    0.675,antibody
7o52,None,antibody
7nvm,None,antibody
1u93,    0.750,antibody
7wcz,None,antibody
4x7f,None,antibody
4i3s,None,antibody
8x0y,    0.724,antibody
7xd2,    0.626,antibody
8dyp,None,antibody
6mqc,    0.840,antibody
7zwm,None,antibody
6ram,None,antibody
6c5k,None,antibody
7kyo,None,antibody
8c7h,    0.622,antibody
5x2n,None,antibody
8d9y,    0.780,antibody
3jab,None,antibody
8dfg,None,antibody
7ndb,None,antibody
4m5z,    0.571,antibody
7x66,None,antibody
8eed,    0.517,antibody
1g9m,None,antibody
7x8r,    0.667,antibody
5eoc,    0.675,antibody
5uk4,None,antibody
8fbw,None,antibody
6mn7,None,antibody
8dzi,None,antibody
7q9k,None,antibody
7ow1,None,antibody
7yvh,    0.446,antibody
6wwz,    0.513,antibody
7nx6,None,antibody
3ifl,None,antibody
1ind,None,antibody
7u0q,None,antibody
8x7n,    0.672,antibody
3ulu,None,antibody
6i8s,    0.790,antibody
1u8h,    0.783,antibody
5um8,None,antibody
6qb3,None,antibody
8fk5,None,antibody
7whd,None,antibody
3idn,None,antibody
7wrz,    0.635,antibody
8cim,None,antibody
1bj1,None,antibody
7wpd,None,antibody
7kfb,None,antibody
4zxb,None,antibody
1m7d,None,antibody
8t06,None,antibody
8h07,None,antibody
8cbz,None,antibody
8khr,    0.400,antibody
6e0p,    0.652,antibody
3ijy,None,antibody
6ui1,    0.771,antibody
7d5b,None,antibody
8tpa,None,antibody
8rdf,None,antibody
5ghw,None,antibody
2ap2,    0.736,antibody
7sht,None,antibody
8evj,    0.637,antibody
7yvk,None,antibody
1g7m,    0.716,antibody
6k7o,    0.699,antibody
8tnn,    0.652,antibody
4tuk,None,antibody
6sf6,None,antibody
5ogi,None,antibody
2i5y,None,antibody
6bf9,    0.632,antibody
1zmy,    0.727,antibody
7ye5,None,antibody
6n81,    0.753,antibody
7mfu,None,antibody
6y6c,None,antibody
6b5m,None,antibody
8dfl,None,antibody
5kte,None,antibody
6w16,None,antibody
6ldw,None,antibody
1mrd,None,antibody
6wqo,    0.608,antibody
3nif,None,antibody
5gru,    0.598,antibody
7w0p,    0.609,antibody
4p2c,    0.673,antibody
3wd5,    0.715,antibody
7web,None,antibody
6sc8,None,antibody
2i60,None,antibody
4kdt,None,antibody
6ulf,None,antibody
7tes,None,antibody
6w4m,None,antibody
7ru8,None,antibody
7kn5,None,antibody
8jva,None,antibody
5te4,None,antibody
7r8b,None,antibody
7rlx,None,antibody
4yzf,None,antibody
6ejm,    0.800,antibody
8k2x,    0.618,antibody
2zck,None,antibody
8pwu,None,antibody
5o0w,None,antibody
7lm9,None,antibody
8b1g,None,antibody
2exy,    0.665,antibody
4ydi,None,antibody
7x29,None,antibody
7zra,    0.777,antibody
8sml,None,antibody
8jt6,None,antibody
3stb,    0.763,antibody
8v62,    0.561,antibody
1a6v,None,antibody
3jcb,    0.238,antibody
6jht,    0.417,antibody
7n9v,    0.626,antibody
2ibz,None,antibody
4d9q,None,antibody
5tlj,None,antibody
6ws6,None,antibody
5ock,None,antibody
8eyg,None,antibody
8qf5,None,antibody
6ssp,None,antibody
5c2u,None,antibody
6dfi,    0.770,antibody
7evz,    0.604,antibody
7nqk,    0.572,antibody
7t6v,    0.580,antibody
6u38,None,antibody
5vpl,None,antibody
6ohg,None,antibody
8b19,None,antibody
1v7m,    0.665,antibody
7vae,    0.559,antibody
7yoo,    0.625,antibody
2ny2,None,antibody
8jj2,None,antibody
6uft,None,antibody
6z3p,None,antibody
6lml,    0.581,antibody
7e5r,    0.587,antibody
4cad,None,antibody
4c59,None,antibody
6vjt,None,antibody
5tq0,None,antibody
8il3,    0.675,antibody
6wo3,None,antibody
6dc8,None,antibody
8suo,    0.601,antibody
1g7j,    0.770,antibody
7xwo,    0.613,antibody
7xkd,    0.614,antibody
6x3u,None,antibody
5e0q,None,antibody
6xun,None,antibody
5tlk,None,antibody
3ldb,None,antibody
6e3y,    0.544,antibody
3ab0,    0.568,antibody
7me7,    0.525,antibody
4pp1,None,antibody
6gs1,    0.589,antibody
7bq5,    0.746,antibody
7rxc,None,antibody
7m7j,    0.539,antibody
7qu1,None,antibody
7n3i,None,antibody
2a0l,None,antibody
5t78,None,antibody
7x96,None,antibody
8fax,None,antibody
7x6l,    0.573,antibody
4al8,None,antibody
7t9b,None,antibody
6uda,None,antibody
4z7o,None,antibody
4cdg,None,antibody
8g7a,None,antibody
7udh,None,antibody
5ggv,    0.735,antibody
6cdi,None,antibody
8jlj,    0.521,antibody
5j74,None,antibody
2vis,None,antibody
3okk,None,antibody
8cyj,None,antibody
4qo1,None,antibody
7jtr,None,antibody
5bk1,None,antibody
8ihj,    0.603,antibody
6snd,None,antibody
3ri5,None,antibody
6wex,None,antibody
8g59,    0.637,antibody
7sp9,None,antibody
7ycz,    0.524,antibody
4hg4,None,antibody
5gux,None,antibody
5ojm,None,antibody
7phw,None,antibody
7s7i,None,antibody
7x25,None,antibody
4zs6,None,antibody
5alb,None,antibody
8cxi,None,antibody
7xrp,None,antibody
7mhr,None,antibody
6d11,    0.705,antibody
1a8j,None,antibody
7rxj,None,antibody
4eig,    0.742,antibody
8dzh,None,antibody
7cbp,    0.497,antibody
4lgs,    0.788,antibody
7y6n,None,antibody
7rxd,    0.576,antibody
1u8l,    0.768,antibody
8iq6,    0.607,antibody
3j6a,    0.212,antibody
7zf3,None,antibody
5ovw,None,antibody
7ucg,None,antibody
8vzn,None,antibody
3wfe,None,antibody
7wgt,None,antibody
6rtw,None,antibody
8rh1,    0.605,antibody
8sb5,    0.554,antibody
6oyh,None,antibody
5u4m,None,antibody
5mes,None,antibody
7wn8,None,antibody
5ig7,None,antibody
7xka,None,antibody
3jbq,None,antibody
8fxb,    0.748,antibody
6cdp,None,antibody
7jgj,    0.763,antibody
6os1,None,antibody
2jel,None,antibody
7qn5,None,antibody
6cez,None,antibody
5f8r,None,antibody
7nx3,None,antibody
1g7h,    0.749,antibody
2hlf,None,antibody
8blq,    0.518,antibody
8yrp,None,antibody
7ugp,None,antibody
6s8d,    0.555,antibody
5bop,None,antibody
5van,None,antibody
7zmk,None,antibody
8xiq,    0.591,antibody
1osp,None,antibody
6jep,None,antibody
6n6b,None,antibody
7sod,None,antibody
1kxq,None,antibody
6njn,None,antibody
7ej8,    0.577,antibody
1g7i,None,antibody
6opa,None,antibody
5nmv,None,antibody
7qvk,None,antibody
6awo,None,antibody
8d8r,None,antibody
7ejx,    0.714,antibody
7lpn,None,antibody
8en2,    0.769,antibody
8im0,None,antibody
8gda,    0.516,antibody
6al5,None,antibody
2nxz,None,antibody
8cma,None,antibody
2xqy,None,antibody
8jow,None,antibody
3u30,    0.668,antibody
8dw3,None,antibody
7fah,None,antibody
5t5f,    0.712,antibody
7phq,None,antibody
8u4v,    0.813,antibody
3hi6,None,antibody
6q0i,None,antibody
2zch,None,antibody
1n5y,    0.636,antibody
7ph7,None,antibody
3gi9,    0.751,antibody
6lnt,    0.455,antibody
8bcz,    0.519,antibody
8p5m,    0.630,antibody
8hj0,    0.538,antibody
8k47,None,antibody
6wiz,None,antibody
3uji,None,antibody
1dbk,None,antibody
7w9e,    0.528,antibody
4olu,None,antibody
7t0l,None,antibody
7niu,None,antibody
7jn5,None,antibody
7sfx,None,antibody
8h5t,None,antibody
8f2x,    0.472,antibody
7tyh,    0.649,antibody
4hep,None,antibody
6wg1,    0.776,antibody
4ldl,None,antibody
8ct6,None,antibody
7uh8,None,antibody
8cy6,None,antibody
4s1q,None,antibody
6mqr,None,antibody
8h0q,    0.569,antibody
4f3f,None,antibody
8rqf,None,antibody
4rrp,    0.586,antibody
7x8z,None,antibody
6kpg,    0.682,antibody
8flw,None,antibody
7fg3,    0.536,antibody
8ee8,    0.621,antibody
8b41,    0.607,antibody
4tvs,None,antibody
8sfz,None,antibody
5dmi,None,antibody
6snh,None,antibody
6bpa,    0.741,antibody
4lu5,    0.722,antibody
6m47,None,antibody
6by3,None,antibody
7e9n,None,antibody
3ejz,None,antibody
8sdg,    0.609,antibody
8q95,None,antibody
6oya,    0.510,antibody
5bv7,None,antibody
8djg,None,antibody
8jn4,    0.588,antibody
8ezm,None,antibody
7y71,None,antibody
7sg6,None,antibody
7lo8,None,antibody
7f1g,None,antibody
7qn8,None,antibody
1iqd,    0.770,antibody
6o41,None,antibody
8bev,    0.552,antibody
8f8w,    0.588,antibody
8da0,None,antibody
7wlz,None,antibody
7x7d,    0.715,antibody
7qt3,None,antibody
1p2c,    0.741,antibody
1xcq,    0.615,antibody
6csf,None,antibody
8d0y,None,antibody
7w55,None,antibody
5y0a,    0.485,antibody
3u4e,None,antibody
7ey4,    0.498,antibody
7uvo,None,antibody
8im1,None,antibody
4y5y,None,antibody
8hrd,None,antibody
1pz5,    0.787,antibody
1cz8,None,antibody
6k6a,    0.739,antibody
5hdb,None,antibody
7mtb,None,antibody
7ydp,    0.525,antibody
2yc1,None,antibody
7yvj,    0.516,antibody
6uig,None,antibody
8dcr,None,antibody
7xsw,    0.649,antibody
3or6,None,antibody
6oej,None,antibody
8j9k,    0.560,antibody
1u8k,    0.783,antibody
2boc,    0.751,antibody
7e8m,None,antibody
7t86,None,antibody
7d6y,None,antibody
6tyb,None,antibody
1kn4,None,antibody
8rz1,None,antibody
3s88,None,antibody
8trv,None,antibody
7swn,None,antibody
6p9h,    0.738,antibody
7t96,    0.568,antibody
8hik,None,antibody
1mck,None,antibody
7mzl,    0.623,antibody
7ceb,None,antibody
7seg,None,antibody
7rlw,None,antibody
7wsl,    0.764,antibody
4zfg,None,antibody
6obg,None,antibody
6nha,None,antibody
8hpu,None,antibody
8jlz,    0.564,antibody
6yla,None,antibody
7pa9,    0.766,antibody
7ben,None,antibody
7e86,    0.689,antibody
3gb7,None,antibody
8xjo,    0.705,antibody
4kkl,None,antibody
5uwe,None,antibody
8qh1,None,antibody
7w53,None,antibody
6gs7,    0.611,antibody
7lzp,None,antibody
7dwt,   -0.000,antibody
8oxv,None,antibody
7ntc,None,antibody
8bg5,None,antibody
1x9q,None,antibody
1jtp,None,antibody
5gzo,    0.588,antibody
2kh2,None,antibody
6njl,None,antibody
8b1a,None,antibody
6db6,None,antibody
4qci,    0.766,antibody
8ghp,    0.697,antibody
8xip,    0.621,antibody
3g5y,None,antibody
5xku,None,antibody
3jbe,    0.615,antibody
6uce,    0.816,antibody
5w23,None,antibody
7ocy,    0.387,antibody
1e4w,None,antibody
2vir,None,antibody
8vrs,    0.750,antibody
6xgc,None,antibody
7zfd,None,antibody
8oxy,None,antibody
7sp7,None,antibody
6m58,    0.589,antibody
6lgw,    0.670,antibody
3idg,    0.775,antibody
1egj,None,antibody
6quz,None,antibody
8rgz,    0.601,antibody
7voa,None,antibody
7uap,None,antibody
2vdk,None,antibody
4s1r,None,antibody
6b9y,None,antibody
8gtp,None,antibody
6knm,None,antibody
3nps,None,antibody
4wfh,None,antibody
8xzh,    0.707,antibody
8rmo,None,antibody
8g5a,None,antibody
7e6u,    0.505,antibody
6zer,None,antibody
5vl7,    0.636,antibody
6j14,None,antibody
4jpw,None,antibody
6z10,None,antibody
4hwb,None,antibody
8dtn,None,antibody
7m2j,None,antibody
6me1,None,antibody
6meh,None,antibody
6qx4,    0.826,antibody
1frg,None,antibody
7rtb,    0.597,antibody
8jlx,    0.659,antibody
4nhc,None,antibody
8b50,None,antibody
8pe2,None,antibody
8i9l,    0.639,antibody
4lbe,None,antibody
1mcf,None,antibody
8g3o,    0.590,antibody
6xzf,None,antibody
2eiz,    0.744,antibody
7mub,None,antibody
7u0y,None,antibody
2h3n,    0.765,antibody
8k3k,None,antibody
4lsr,None,antibody
7kn4,None,antibody
8wsn,None,antibody
8d0a,None,antibody
8xej,None,antibody
8dyt,    0.740,antibody
5cin,None,antibody
6db7,None,antibody
7ut3,None,antibody
5npi,    0.841,antibody
7pa6,None,antibody
7qf0,None,antibody
5lwy,None,antibody
7ew2,    0.569,antibody
5jw4,None,antibody
9fgu,None,antibody
6njm,None,antibody
1bql,    0.737,antibody
6pds,None,antibody
5bk0,None,antibody
7c88,    0.759,antibody
7d5p,None,antibody
8q6j,None,antibody
4z7q,None,antibody
1pkq,    0.731,antibody
8izb,    0.661,antibody
4lf3,    0.768,antibody
5kzc,None,antibody
8b1e,None,antibody
5w9n,    0.682,antibody
7v27,None,antibody
7wrv,None,antibody
5myk,None,antibody
7cai,None,antibody
3rvx,None,antibody
8j20,    0.599,antibody
4jkp,None,antibody
6xqw,None,antibody
7x90,None,antibody
8cii,    0.727,antibody
7s11,None,antibody
7nkt,None,antibody
7q9p,None,antibody
7wwi,None,antibody
1zvy,None,antibody
6u59,None,antibody
7wz7,    0.612,antibody
4rfo,None,antibody
7lk4,None,antibody
7mnn,None,antibody
4kfz,None,antibody
4jo3,None,antibody
7bue,    0.475,antibody
7zf8,None,antibody
8g76,None,antibody
8gpj,None,antibody
1t03,    0.643,antibody
8hmv,    0.547,antibody
8dow,None,antibody
8qh0,None,antibody
7p5v,    0.606,antibody
8iuy,None,antibody
2zjs,None,antibody
1fbi,    0.684,antibody
7ec5,    0.533,antibody
7f7e,None,antibody
7ny5,    0.260,antibody
7ljd,    0.545,antibody
7tgf,None,antibody
1ndg,None,antibody
6x9r,None,antibody
5td8,None,antibody
4ocm,None,antibody
5d72,None,antibody
8sas,    0.545,antibody
7dwu,    0.491,antibody
6v4n,None,antibody
8f92,None,antibody
3hnt,None,antibody
8i7w,    0.545,antibody
7li7,None,antibody
4jr9,None,antibody
3t2n,    0.717,antibody
8g5g,None,antibody
7a65,None,antibody
7s8l,    0.506,antibody
7z2m,None,antibody
7x37,    0.509,antibody
8gag,    0.472,antibody
6gdg,    0.623,antibody
1mcs,None,antibody
8dm3,None,antibody
6uy3,None,antibody
6x07,None,antibody
8b1i,None,antibody
7x9y,    0.465,antibody
6mb3,    0.726,antibody
7bek,None,antibody
6wzg,    0.699,antibody
5a3i,None,antibody
8d3a,None,antibody
6k42,None,antibody
7x2o,    0.607,antibody
7v5j,    0.641,antibody
6eti,None,antibody
7duo,    0.692,antibody
3efd,    0.643,antibody
4rwy,None,antibody
3gjf,    0.726,antibody
6cdo,None,antibody
4dvr,None,antibody
8sxi,    0.494,antibody
3ivk,None,antibody
8bbo,None,antibody
8tqi,None,antibody
7wy0,    0.653,antibody
7m6f,None,antibody
7mmn,None,antibody
5dub,None,antibody
7d5u,None,antibody
1flr,None,antibody
1xct,    0.552,antibody
8ihh,    0.576,antibody
8hhz,    0.541,antibody
4kka,    0.642,antibody
7qt0,None,antibody
6mid,None,antibody
4pp2,None,antibody
6y49,None,antibody
7t90,    0.591,antibody
5n7b,None,antibody
1yjd,None,antibody
8yx9,None,antibody
6r0x,None,antibody
6nfv,None,antibody
7qnw,None,antibody
5i6x,None,antibody
3idm,None,antibody
5vod,None,antibody
6gs4,None,antibody
7yvg,None,antibody
8wc6,    0.618,antibody
6y54,None,antibody
8v6u,    0.607,antibody
7mdp,None,antibody
3rhw,None,antibody
7uza,None,antibody
6cbv,None,antibody
1mcn,None,antibody
6e4x,None,antibody
6ccb,None,antibody
6ofi,None,antibody
5tkj,None,antibody
3v4p,None,antibody
25c8,None,antibody
6cf2,None,antibody
8r4u,None,antibody
8vy7,    0.660,antibody
4jzj,None,antibody
7rr0,None,antibody
7whb,None,antibody
7t17,    0.717,antibody
7m7h,    0.680,antibody
5umn,None,antibody
7zmp,None,antibody
7dx4,None,antibody
7ndc,None,antibody
6iw2,    0.677,antibody
5kov,    0.611,antibody
6a78,None,antibody
6b0g,None,antibody
7k84,None,antibody
7sk7,None,antibody
7jum,    0.783,antibody
6urm,None,antibody
8elq,None,antibody
7k5y,    0.660,antibody
7zbu,None,antibody
7neq,None,antibody
7fgl,None,antibody
4fqr,None,antibody
2p49,None,antibody
4gms,None,antibody
1lo3,None,antibody
1e6j,None,antibody
5o05,None,antibody
4h88,None,antibody
7rly,None,antibody
8gq5,None,antibody
7lez,None,antibody
7n9c,    0.636,antibody
6xuk,None,antibody
8j19,    0.611,antibody
4pou,None,antibody
5w0k,None,antibody
7ljr,    0.711,antibody
6ko5,None,antibody
3o6m,    0.752,antibody
7whk,None,antibody
7kmi,None,antibody
8ek1,    0.483,antibody
7oaq,None,antibody
4kkb,    0.642,antibody
6ad0,None,antibody
7ws3,None,antibody
4w2q,    0.713,antibody
5w3m,    0.445,antibody
7nki,None,antibody
5cil,None,antibody
7qtk,    0.499,antibody
5j3h,None,antibody
8g4x,None,antibody
7rd9,    0.780,antibody
4kk5,    0.649,antibody
6mlm,None,antibody
7n9t,    0.498,antibody
7te1,    0.548,antibody
8iv5,    0.510,antibody
7y36,    0.656,antibody
5yd5,None,antibody
6xjz,None,antibody
6n5d,    0.530,antibody
6eqc,None,antibody
3s35,None,antibody
4olw,None,antibody
3liz,None,antibody
7n28,None,antibody
1kb9,None,antibody
7tty,None,antibody
5esz,None,antibody
4g7y,None,antibody
4eiz,    0.804,antibody
4okv,    0.741,antibody
4qy8,None,antibody
7wd2,    0.742,antibody
7lmn,None,antibody
6mfp,None,antibody
8jd6,    0.477,antibody
8jnr,None,antibody
7qn9,None,antibody
7m6g,None,antibody
6idl,    0.737,antibody
7l7r,    0.831,antibody
8i5i,    0.571,antibody
7vv5,    0.680,antibody
8cau,None,antibody
7w0n,    0.427,antibody
3s37,    0.560,antibody
3cfd,None,antibody
2atk,None,antibody
2ajz,None,antibody
5iml,None,antibody
3ixx,    0.416,antibody
8dyw,    0.680,antibody
6d0x,None,antibody
6q0h,None,antibody
8f6h,None,antibody
7kn7,None,antibody
3moa,None,antibody
7khf,None,antibody
1rzk,None,antibody
7e53,None,antibody
8j9o,    0.521,antibody
5nml,None,antibody
7fg2,    0.383,antibody
6hhu,None,antibody
7d3s,    0.638,antibody
7wuj,    0.584,antibody
2cgr,None,antibody
5vm6,None,antibody
2dqh,    0.750,antibody
7z1c,None,antibody
4lvn,None,antibody
5d8j,None,antibody
4z7n,None,antibody
1rzg,None,antibody
7ams,None,antibody
8afm,    0.287,antibody
6oq7,None,antibody
7c01,None,antibody
7ycy,    0.510,antibody
7chh,None,antibody
7q6e,None,antibody
8q7s,None,antibody
8gq1,None,antibody
1jnh,None,antibody
7wwj,None,antibody
1mcb,None,antibody
4wff,None,antibody
7c8w,None,antibody
2vxs,None,antibody
5eor,None,antibody
7x95,None,antibody
6n4b,    0.577,antibody
8iw4,    0.625,antibody
7x10,    0.525,antibody
8xbh,    0.585,antibody
6xc3,None,antibody
7z1e,None,antibody
5imo,None,antibody
5kn5,    0.724,antibody
4hpy,None,antibody
8xzj,    0.730,antibody
4k3g,None,antibody
7lfb,None,antibody
5f8q,    0.764,antibody
6aj9,    0.529,antibody
7evw,    0.570,antibody
4mqx,None,antibody
8wnu,None,antibody
5l21,    0.702,antibody
7ua2,None,antibody
7rd5,    0.617,antibody
7t87,    0.518,antibody
6mwx,    0.051,antibody
7ua8,None,antibody
8jgf,    0.672,antibody
1uwx,    0.765,antibody
8bg8,    0.405,antibody
3sqo,    0.668,antibody
6wf0,    0.581,antibody
7uzc,    0.754,antibody
7p2d,    0.635,antibody
1nak,    0.769,antibody
7uvq,    0.685,antibody
8evh,    0.695,antibody
6niu,    0.437,antibody
7ckx,    0.539,antibody
8iv4,    0.496,antibody
8gf2,    0.669,antibody
4ffv,    0.709,antibody
3ghb,    0.751,antibody
7k7i,    0.596,antibody
8e9z,    0.652,antibody
5udc,    0.639,antibody
6mto,    0.677,antibody
8c0y,    0.548,antibody
8itf,    0.396,antibody
8dwg,    0.655,antibody
6h5n,    0.575,antibody
7rks,    0.672,antibody
7wb5,    0.599,antibody
4mxw,    0.668,antibody
7usl,    0.561,antibody
5nj6,    0.599,antibody
8j7x,    0.620,antibody
7wvm,    0.567,antibody
7dd8,    0.614,antibody
6jhs,    0.481,antibody
8smi,    0.479,antibody
8j9n,    0.545,antibody
6lfo,    0.506,antibody
7y0o,    0.505,antibody
7wu2,    0.577,antibody
5ywp,    0.537,antibody
7bm5,    0.618,antibody
6xsw,    0.615,antibody
7ckw,    0.647,antibody
7wbj,    0.503,antibody
1uj3,    0.750,antibody
7f53,    0.538,antibody
3sob,    0.730,antibody
8qtd,    0.623,antibody
6ni3,    0.517,antibody
7f4i,    0.638,antibody
7ept,    0.589,antibody
7dnl,    0.592,antibody
6mtt,    0.787,antibody
7xtb,    0.526,antibody
7wn0,    0.437,antibody
